Session ID,Probe ID,Quality (Raw data),Quality (Spike sorting),Discontinuity,Jitter,Horizontal band,Loss of spikes
196a2adf-ff83-49b2-823a-33f990049c2e,0259543e-1ca3-48e7-95c9-53f9e4c9bfcc,PASS,PASS,False,False,False,False
196a2adf-ff83-49b2-823a-33f990049c2e,e92f8734-2c06-4168-9271-d00b3bf57c02,PASS,PASS,True,False,False,True
6b0b5d24-bcda-4053-a59c-beaa1fe03b8f,3282a590-8688-44fc-9811-cdf8b80d9a80,PASS,FAIL,False,False,False,True
6b0b5d24-bcda-4053-a59c-beaa1fe03b8f,ff5fceaf-8247-42ab-a187-f7876441899d,PASS,WARNING,True,False,False,False
752456f3-9f47-4fbf-bd44-9d131c0f41aa,100433fa-2c59-4432-8295-aa27657fe3fb,PASS,PASS,False,False,False,False
752456f3-9f47-4fbf-bd44-9d131c0f41aa,d591a59c-b49b-46ba-a914-df379ada9813,PASS,FAIL,True,False,False,False
3f859b5c-e73a-4044-b49e-34bb81e96715,6b6af675-e1ef-43a6-b408-95cfc71fe2cc,PASS,WARNING,True,False,False,True
3f859b5c-e73a-4044-b49e-34bb81e96715,b2ea68e2-c732-4d17-8166-1a8595fff225,WARNING,PASS,False,False,False,False
c8d46ee6-eb68-4535-8756-7c9aa32f10e4,49a86b2e-3db4-42f2-8da8-7ebb7e482c70,PASS,FAIL,True,False,False,True
1b9e349e-93f2-41cc-a4b5-b212d7ddc8df,1c4e2ebd-59da-4527-9700-b4b2dad6dfb2,PASS,FAIL,True,True,False,True
1b9e349e-93f2-41cc-a4b5-b212d7ddc8df,3c283107-7012-48fc-a6c2-ed096b23974f,PASS,WARNING,True,False,False,False
f819d499-8bf7-4da0-a431-15377a8319d5,4ea45238-55b1-4d54-ba92-efa47feb9f57,PASS,FAIL,True,True,False,False
f819d499-8bf7-4da0-a431-15377a8319d5,d4291925-ad00-47fe-baaf-3fdff0991e86,PASS,PASS,False,False,False,False
8928f98a-b411-497e-aa4b-aa752434686d,ad714133-1e03-4d3a-8427-33fc483daf1a,PASS,PASS,False,False,False,False
8928f98a-b411-497e-aa4b-aa752434686d,d7ec0892-0a6c-4f4f-9d8f-72083692af5c,PASS,FAIL,False,True,False,False
446f4724-1690-49f9-819a-2bd8e2ea88ce,be9a2119-a4d7-4e62-82a1-b1a6623ecc99,PASS,PASS,False,False,False,False
a2701b93-d8e1-47e9-a819-f1063046f3e7,f336f6a4-f693-4b88-b12c-c5cf0785b061,PASS,PASS,False,False,False,False
0f25376f-2b78-4ddc-8c39-b6cdbe7bf5b9,44fc463b-405f-4048-9242-ac018b9f50f7,PASS,PASS,False,False,False,False
ee13c19e-2790-4418-97ca-48f02e8013bb,818d2996-766a-4fd9-82b8-7e4cb080af0e,PASS,PASS,False,True,False,False
db4df448-e449-4a6f-a0e7-288711e7a75a,febb430e-2d50-4f83-87a0-b5ffbb9a4943,PASS,PASS,False,False,False,False
3dd347df-f14e-40d5-9ff2-9c49f84d2157,1a166c4f-4c53-422e-8473-b3cff85e6750,PASS,WARNING,False,True,False,False
3c851386-e92d-4533-8d55-89a46f0e7384,c16b8e98-100f-40ce-b417-b1524c7e1270,PASS,PASS,False,False,False,False
158d5d35-a2ab-4a76-87b0-51048c5d5283,b76f24ea-95b1-4a0e-95eb-9c39b1283c40,PASS,PASS,False,False,False,False
30e5937e-e86a-47e6-93ae-d2ae3877ff8e,07abb39b-063b-4ef8-b3ab-963c6a1b5cc5,PASS,PASS,False,False,False,False
413a6825-2144-4a50-b3fc-cf38ddd6fd1a,b9b101cf-24d3-4c2a-8464-bc91b9f0c767,PASS,PASS,False,False,False,False
a19c7a3a-7261-42ce-95d5-1f4ca46007ed,c6ba6f8e-c13e-410f-b7df-e193ba0d239d,PASS,WARNING,False,True,False,False
e5c772cd-9c92-47ab-9525-d618b66a9b5d,9373cd09-a591-42be-9343-ed6f06b7056d,PASS,FAIL,True,True,False,False
6668c4a0-70a4-4012-a7da-709660971d7a,63679ae2-6c87-495b-b888-a7273e545636,PASS,FAIL,True,True,False,False
4fa70097-8101-4f10-b585-db39429c5ed0,c2363000-27a6-461e-940b-15f681496ed8,PASS,PASS,False,False,False,False
90d1e82c-c96f-496c-ad4e-ee3f02067f25,b40d8c65-7ee8-4069-8b64-1a3f7907742f,PASS,PASS,False,False,False,False
bb6a5aae-2431-401d-8f6a-9fdd6de655a9,ccb501d1-a4fa-41c6-819e-54aaf74d439d,PASS,PASS,False,False,False,False
931a70ae-90ee-448e-bedb-9d41f3eda647,eb99c2c8-e614-4240-931b-169bed23e9f5,PASS,PASS,False,False,False,False
02fbb6da-3034-47d6-a61b-7d06c796a830,2aea57ac-d3d0-4a09-b6fa-0aa9d58d1e11,PASS,PASS,False,False,False,False
7bee9f09-a238-42cf-b499-f51f765c6ded,26118c10-35dd-4ab1-9f0f-b9a89a1da070,PASS,PASS,False,False,False,False
36280321-555b-446d-9b7d-c2e17991e090,898f8971-31e9-4fdb-b66e-2ae6d3a33a5b,PASS,PASS,False,False,False,False
741979ce-3f10-443a-8526-2275620c8473,b7612153-372f-415a-9770-7101fbbbdc59,PASS,PASS,False,False,False,False
cf43dbb1-6992-40ec-a5f9-e8e838d0f643,0e8d3cb3-2e4c-47a0-8bb4-65d2cc3161c6,WARNING,PASS,False,False,False,False
2f63c555-eb74-4d8d-ada5-5c3ecf3b46be,0925fb1b-cf83-4f55-bfb7-aa52f993a404,PASS,PASS,False,False,False,False
9a629642-3a9c-42ed-b70a-532db0e86199,9f78a787-c6d5-4e51-b4fb-1552e81eccd5,PASS,PASS,False,False,False,False
e535fb62-e245-4a48-b119-88ce62a6fe67,5c278ffe-6452-4c36-b17f-2050c74e13b1,PASS,PASS,False,False,False,False
e535fb62-e245-4a48-b119-88ce62a6fe67,c4f6665f-8be5-476b-a6e8-d81eeae9279d,PASS,PASS,True,True,False,False
f25642c6-27a5-4a97-9ea0-06652db79fbd,57acb640-4f64-4a89-bedf-69351a3aea75,PASS,PASS,False,False,False,False
f25642c6-27a5-4a97-9ea0-06652db79fbd,bebe7c8f-0f34-4c3a-8fbb-d2a5119d2961,PASS,PASS,False,False,False,False
4720c98a-a305-4fba-affb-bbfa00a724a4,4755877d-fd14-42b3-bc15-e1996d153015,PASS,PASS,False,False,False,False
4720c98a-a305-4fba-affb-bbfa00a724a4,695476f6-4c14-4a2f-b658-948514629079,PASS,PASS,False,False,False,False
7622da34-51b6-4661-98ae-a57d40806008,4f46198d-c54d-4627-9e4e-3c8fd4c3c070,PASS,PASS,False,False,False,False
7622da34-51b6-4661-98ae-a57d40806008,af775340-53d0-43cd-9cda-48e32b95adca,PASS,PASS,False,False,False,False
b658bc7d-07cd-4203-8a25-7b16b549851b,b910cbe2-0c68-40b2-b9f1-268e7c28320a,PASS,PASS,False,False,False,False
b658bc7d-07cd-4203-8a25-7b16b549851b,ecde7e20-f135-47dd-8f96-adac49e4942e,PASS,PASS,False,False,False,False
bd456d8f-d36e-434a-8051-ff3997253802,091392a5-73f6-40f3-8552-fa917cf96deb,PASS,PASS,False,False,False,False
bd456d8f-d36e-434a-8051-ff3997253802,d258bca2-bf18-4491-8d57-5322f705caec,PASS,PASS,False,False,False,False
ee8b36de-779f-4dea-901f-e0141c95722b,1ef94d02-d51a-491f-a313-1bb5238d6b8b,PASS,WARNING,True,True,False,False
ee8b36de-779f-4dea-901f-e0141c95722b,b375a0ee-4c5a-4a53-9cea-d753f206e5c5,PASS,PASS,False,False,False,False
b39752db-abdb-47ab-ae78-e8608bbf50ed,954b1983-e603-4611-ba15-dc2db6f988ab,PASS,PASS,False,False,False,False
b39752db-abdb-47ab-ae78-e8608bbf50ed,d1af1003-247b-4f76-988f-d55cbb72aa80,PASS,PASS,False,False,False,False
5339812f-8b91-40ba-9d8f-a559563cc46b,03c42ea1-1e04-4a3e-9b04-46d8568dcd02,PASS,FAIL,False,True,False,False
5339812f-8b91-40ba-9d8f-a559563cc46b,95fd67e6-cbff-4356-80c7-5a03b1bf6b8a,PASS,PASS,False,False,False,False
d23a44ef-1402-4ed7-97f5-47e9a7a504d9,ce99545f-c6a5-4d53-8b68-0ceb78bd942e,PASS,FAIL,True,True,False,False
d23a44ef-1402-4ed7-97f5-47e9a7a504d9,dab512bd-a02d-4c1f-8dbc-9155a163efc0,PASS,PASS,False,False,False,False
c3d9b6fb-7fa9-4413-a364-92a54df0fc5d,cab81176-36cd-4c37-9353-841e85027d36,PASS,PASS,False,False,False,True
c3d9b6fb-7fa9-4413-a364-92a54df0fc5d,d06f4b61-42c1-4a8d-a2a5-c1cf8f7d0e47,PASS,WARNING,False,False,False,False
aa20388b-9ea3-4506-92f1-3c2be84b85db,19c9caea-2df8-4097-92f8-0a2bad055948,PASS,PASS,False,False,False,False
aa20388b-9ea3-4506-92f1-3c2be84b85db,c2184312-2421-492b-bbee-e8c8e982e49e,PASS,PASS,False,False,False,False
251ece37-7798-477c-8a06-2845d4aa270c,11f70c37-a546-439a-9fb7-da6b6ebfb0cb,PASS,WARNING,False,True,False,False
251ece37-7798-477c-8a06-2845d4aa270c,bdb2ec51-d948-4428-b2cc-2c6cd5bf5fe3,PASS,FAIL,False,False,False,False
54238fd6-d2d0-4408-b1a9-d19d24fd29ce,f26a6ab1-7e37-4f8d-bb50-295c056e1062,PASS,PASS,False,False,False,False
e8b4fda3-7fe4-4706-8ec2-91036cfee6bd,a6fe3779-2b77-4b66-a625-a6078720e412,PASS,PASS,False,False,False,False
e8b4fda3-7fe4-4706-8ec2-91036cfee6bd,fb0de39b-c750-4adc-af18-12bf8a22ed41,PASS,PASS,False,False,False,False
cde63527-7f5a-4cc3-8ac2-215d82e7da26,19e0bf1e-018e-40cb-9acd-af8f0f66bd4a,PASS,PASS,False,False,False,False
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,63517fd4-ece1-49eb-9259-371dc30b1dd6,PASS,PASS,False,False,False,False
4a45c8ba-db6f-4f11-9403-56e06a33dfa4,ca5404f7-297c-40f1-bbf0-5ac0a63e24f8,PASS,PASS,True,False,False,False
f7335a49-4a98-46d2-a8ce-d041d2eac1d6,1ff5ce1f-5500-444b-ad5f-70f90dd22ac3,PASS,PASS,False,False,False,False
f7335a49-4a98-46d2-a8ce-d041d2eac1d6,6d24683c-da42-4610-baf0-7ceee7014394,PASS,PASS,False,False,False,False
9eec761e-9762-4897-b308-a3a08c311e69,6aa08c75-8ee5-457d-9794-b89ee1c4453f,PASS,PASS,False,False,False,False
9eec761e-9762-4897-b308-a3a08c311e69,c250d4f4-7516-4cf1-a8bd-04873ca9e21c,PASS,WARNING,False,True,False,False
9fe512b8-92a8-4642-83b6-01158ab66c3c,a3ebc7f4-813a-4f06-a33e-9825c878f9c2,PASS,FAIL,False,False,False,True
9fe512b8-92a8-4642-83b6-01158ab66c3c,a4d9d9d5-6ea3-4234-aa28-e064e83626fa,PASS,PASS,False,False,False,False
26aa51ff-968c-42e4-85c8-8ff47d19254d,25a9182c-4795-4768-af47-98975d2d2a8a,PASS,WARNING,False,True,False,False
26aa51ff-968c-42e4-85c8-8ff47d19254d,ba291bec-4492-4d7f-a6aa-483ebb64b3c3,PASS,FAIL,False,False,False,False
e012d3e3-fdbc-4661-9ffa-5fa284e4e706,2400a2fa-0335-480b-ac8d-a478171f3a55,PASS,PASS,False,True,False,False
e012d3e3-fdbc-4661-9ffa-5fa284e4e706,cde137a5-7a93-4968-ab61-5aedbd9ce3fb,PASS,WARNING,True,True,False,False
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,41dc1107-fbcb-4174-a262-19928c355018,PASS,PASS,False,False,False,False
948fd27b-507b-41b3-bdf8-f9f5f0af8e0b,b939cc85-6028-404a-995d-28c8405a07db,PASS,PASS,False,False,False,False
2e22c1fc-eec6-4856-85a0-7dba8668f646,779fbed1-4b0e-4d7d-8882-6650690221a0,PASS,PASS,False,False,False,False
2e22c1fc-eec6-4856-85a0-7dba8668f646,bfda40f8-a7a7-47cd-a439-39fb5cd7873f,PASS,FAIL,False,True,False,False
64977c74-9c04-437a-9ea1-50386c4996db,6292dc98-e2f1-45de-b045-56d98fdaca75,PASS,PASS,False,False,False,False
9a6e127b-bb07-4be2-92e2-53dd858c2762,e5bc1f00-f4b8-4b35-a9b6-60d9cc7959a1,PASS,PASS,False,False,False,False
09156021-9a1d-4e1d-ae59-48cbde3c5d42,9e069684-a4be-4b70-b9e6-446309f977d4,PASS,FAIL,False,True,False,False
90e524a2-aa63-47ce-b5b8-1b1941a1223a,c736dc60-0726-410d-8419-cb6ea025d5b1,WARNING,WARNING,True,True,False,False
1d4a7bd6-296a-48b9-b20e-bd0ac80750a5,09b62a15-dd8b-4f47-881f-d3f1e5ea5ff4,WARNING,WARNING,False,True,False,False
58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,46cd9c0a-39de-4aeb-90a6-86a2fda0b1a4,PASS,FAIL,False,True,False,True
10fac7a1-919d-4ca7-83c4-4675bd8d9416,594664af-9033-4651-861d-2be9277c9866,PASS,PASS,False,False,False,False
8b1f4024-3d96-4ee7-95f9-8a1dfd4ce4ef,81f0087b-2bd1-4e48-8e86-e8206aee3d9d,PASS,WARNING,True,False,False,False
68775ca0-b056-48d5-b6ae-a4c2a76ae48f,a6bcfe32-69ce-414f-80bc-495d1b4906af,PASS,PASS,False,False,False,False
f27e6cd6-cdd3-4524-b8e3-8146046e2a7d,e8901184-9f60-4309-bee5-c3c95030550a,PASS,PASS,False,False,False,False
1b61b7f2-a599-4e40-abd6-3e758d2c9e25,2cbb5bc7-edbd-431e-a931-21e466d20dec,PASS,WARNING,False,False,False,True
cea755db-4eee-4138-bdd6-fc23a572f5a1,3c9c3757-32dd-40cf-83ec-5e21731ce9c5,PASS,WARNING,False,True,False,True
30af8629-7b96-45b7-8778-374720ddbc5e,1878c999-d523-474a-9d4e-8dde53d7324c,PASS,WARNING,True,False,False,False
66d98e6e-bcd9-4e78-8fbb-636f7e808b29,4f10fbb7-57be-427b-bb1d-a19bd31dc27b,PASS,PASS,False,False,False,False
f9860a11-24d3-452e-ab95-39e199f20a93,b73ef9cf-462c-4de3-ae61-5907790ebd0e,PASS,PASS,True,False,False,False
f9860a11-24d3-452e-ab95-39e199f20a93,df7d2ca7-068b-4df2-9782-8f6bb7d67f18,PASS,PASS,False,False,False,False
f3ce3197-d534-4618-bf81-b687555d1883,2a7caaa4-1710-49a1-ade4-db0a986ae6f5,WARNING,PASS,False,False,True,True
6f09ba7e-e3ce-44b0-932b-c003fb44fb89,bef552f5-efd8-4e98-8467-d54ac7c4ef41,PASS,PASS,False,False,False,False
6f09ba7e-e3ce-44b0-932b-c003fb44fb89,c17772a9-21b5-49df-ab31-3017addea12e,PASS,PASS,False,False,False,False
695a6073-eae0-49e0-bb0f-e9e57a9275b9,3530526e-e690-4222-878f-0f9f401fa759,PASS,FAIL,False,True,False,True
6fb1e12c-883b-46d1-a745-473cde3232c8,55423355-281c-41f2-8ef7-5aa098ffbbed,PASS,PASS,False,False,False,False
88d24c31-52e4-49cc-9f32-6adbeb9eba87,3fd2d2b3-9415-4b6e-b392-40427fb1c388,PASS,PASS,False,True,False,False
c6db3304-c906-400c-aa0f-45dd3945b2ea,1e104bf4-7a24-4624-a5b2-c2c8289c0de7,PASS,WARNING,False,True,False,True
4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a,6638cfb3-3831-4fc2-9327-194b76cf22e1,PASS,FAIL,False,True,False,False
4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a,da8dfec1-d265-44e8-84ce-6ae9c109b8bd,PASS,PASS,False,False,False,False
dac3a4c1-b666-4de0-87e8-8c514483cacf,6fc4d73c-2071-43ec-a756-c6c6d8322c8b,PASS,PASS,False,False,False,False
dac3a4c1-b666-4de0-87e8-8c514483cacf,eb04cc7c-7c10-4e7f-8593-9c3b9b6986f5,WARNING,PASS,False,False,False,False
875c1e5c-f7ec-45ac-ab82-ecfe7276a707,b33e4298-a735-4781-8dea-d7203b4137fb,PASS,PASS,False,False,False,False
875c1e5c-f7ec-45ac-ab82-ecfe7276a707,d151b391-e6e4-4daf-bd9c-191f4ad837b4,PASS,PASS,False,False,False,False
81a1dca0-cc90-47c5-afe3-c277319c47c8,0f306cdc-878a-4ea0-9e91-b97736731637,WARNING,WARNING,False,False,False,True
81a1dca0-cc90-47c5-afe3-c277319c47c8,8386f396-0a69-48b5-98d4-18801066ea76,PASS,PASS,False,False,False,False
493170a6-fd94-4ee4-884f-cc018c17eeb9,31d8dfb1-71fd-4c53-9229-7cd48bee07e4,WARNING,PASS,False,False,False,False
493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,PASS,WARNING,True,False,False,False
360eac0c-7d2d-4cc1-9dcf-79fc7afc56e7,02328ef5-47d4-4690-b020-04b6315aa2d6,PASS,PASS,False,False,False,False
360eac0c-7d2d-4cc1-9dcf-79fc7afc56e7,06c6741e-9f2a-4114-8ca9-0dc5ccc951e6,PASS,WARNING,False,True,False,False
d7e60cc3-6020-429e-a654-636c6cc677ea,6efc58a4-e1cd-4eca-9205-7e4898cc1f8b,PASS,PASS,False,True,False,False
d7e60cc3-6020-429e-a654-636c6cc677ea,8ee585ba-d055-4bb5-bc5f-2266a3d62bf4,PASS,WARNING,False,False,False,False
f4ffb731-8349-4fe4-806e-0232a84e52dd,367ea4c4-d1b7-47a6-9f18-5d0df9a3f4de,PASS,WARNING,False,True,False,False
a4747ac8-6a75-444f-b99b-696fff0243fd,9b3ad89a-177f-4242-9a96-2fd98721e47f,PASS,PASS,False,False,False,False
c4432264-e1ae-446f-8a07-6280abade813,63a32e5c-f63a-450d-85cb-140947b67eaf,PASS,PASS,False,False,False,False
c4432264-e1ae-446f-8a07-6280abade813,dce4e63f-7ece-4dae-bd6e-5b116c2fbe37,PASS,FAIL,False,True,False,False
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,6eb8be8d-d089-43c6-b2e4-a6558ca16dcf,PASS,PASS,False,False,False,False
09b2c4d1-058d-4c84-9fd4-97530f85baf6,784c5282-2749-48ca-b211-100d0b24e29b,PASS,FAIL,False,True,False,True
09b2c4d1-058d-4c84-9fd4-97530f85baf6,b78b3c42-eee5-47c6-9717-743b78c0b721,PASS,PASS,False,False,False,False
5d6aa933-4b00-4e99-ae2d-5003657592e9,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,PASS,PASS,False,False,False,False
5d6aa933-4b00-4e99-ae2d-5003657592e9,6728ddac-63ba-4e63-9884-395c7c16c7a3,PASS,FAIL,False,True,False,False
63f3dbc1-1a5f-44e5-98dd-ce25cd2b7871,bbf6a51e-2999-4982-803f-8769db095dd2,PASS,WARNING,False,False,False,False
746d1902-fa59-4cab-b0aa-013be36060d5,39883ded-f5a2-4f4f-a98e-fb138eb8433e,PASS,FAIL,True,True,False,False
746d1902-fa59-4cab-b0aa-013be36060d5,e31b4e39-e350-47a9-aca4-72496d99ff2a,PASS,PASS,False,False,False,False
5b609f9b-75cb-43d3-9c39-b5b4b7a0db67,2d544e7f-c8af-46b5-aaa0-caf0ad4d63a1,PASS,FAIL,False,True,False,False
5b609f9b-75cb-43d3-9c39-b5b4b7a0db67,64f4afa4-ec5f-4ad6-ab28-415a9a8098ed,PASS,PASS,False,False,False,True
56bc129c-6265-407a-a208-cc16d20a6c01,64aadf54-d662-4934-8c08-cad14ee5b69f,PASS,FAIL,False,False,False,False
1a507308-c63a-4e02-8f32-3239a07dc578,7be00744-2e27-4062-8f56-3969e24e9990,PASS,PASS,False,False,False,False
1a507308-c63a-4e02-8f32-3239a07dc578,834fca72-0b69-44e4-b77e-95a61290b50d,PASS,PASS,False,False,False,False
f5591ac5-311d-4fa8-9bad-029d7be9c491,05ccc92c-fcb0-4e92-84d3-de033890c7a8,PASS,PASS,False,False,False,False
ab8a0899-a59f-42e4-8807-95b14056104b,8ac7e5d5-57a4-41c8-a35d-8195784bfe95,PASS,PASS,False,False,False,False
71e03be6-b497-4991-a121-9416dcc1a6e7,be76cfe3-b2bb-4358-956b-0fad07215972,PASS,PASS,False,False,False,False
d0ea3148-948d-4817-94f8-dcaf2342bbbe,36362f75-96d8-4ed4-a728-5e72284d0995,PASS,PASS,False,False,False,False
4aa1d525-5c7d-4c50-a147-ec53a9014812,fddceb2e-82ba-493d-baba-c5d8af65981f,PASS,PASS,False,False,False,False
9b5a1754-ac99-4d53-97d3-35c2f6638507,c2ebf259-9777-4a8f-b1de-5302776961d2,WARNING,PASS,False,False,False,False
2c44a360-5a56-4971-8009-f469fb59de98,688606f8-9733-46f2-8331-b2dd84c5d385,PASS,PASS,False,False,False,False
2c44a360-5a56-4971-8009-f469fb59de98,eab03c6e-bf98-48d2-8a0c-1887f34dd554,PASS,PASS,False,False,False,False
3f6e25ae-c007-4dc3-aa77-450fd5705046,be95fb3b-d607-409a-968e-98a3e9bcb577,PASS,PASS,False,False,False,False
113c5b6c-940e-4b21-b462-789b4c2be0e5,af2a0072-e17e-4368-b80b-1359bf6d4647,WARNING,PASS,False,False,False,False
0b7ee1b6-42db-46cd-a465-08f531366187,b8dbd3af-a589-41e4-878c-3372eaa1a8f6,PASS,PASS,True,False,False,False
a4a74102-2af5-45dc-9e41-ef7f5aed88be,0b8ea3ec-e75b-41a1-9442-64f5fbc11a5a,PASS,PASS,False,False,False,False
a4a74102-2af5-45dc-9e41-ef7f5aed88be,a5f2ec22-0ff3-4249-bd2f-6247c3990e53,WARNING,PASS,False,False,False,False
72cb5550-43b4-4ef0-add5-e4adfdfb5e02,5a4740a3-8e93-495d-b6cf-83dccba01d7a,PASS,FAIL,False,True,False,False
72cb5550-43b4-4ef0-add5-e4adfdfb5e02,f4bd76a6-66c9-41f3-9311-6962315f8fc8,PASS,PASS,False,False,False,False
d0c91c3c-8cbb-4929-8657-31f18bffc294,664de6d9-bba2-424b-b76c-bb61900c015f,PASS,PASS,False,False,False,False
6f6d2c8e-28be-49f4-ae4d-06be2d3148c1,adcd791c-ead3-4572-a9cb-028bbee1d2e4,PASS,PASS,False,False,False,False
88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,PASS,PASS,False,False,False,False
88224abb-5746-431f-9c17-17d7ef806e6a,ae03524f-e493-4077-99b1-588244de9a98,PASS,PASS,False,False,False,False
7cec9792-b8f9-4878-be7e-f08103dc0323,e17db2b6-b778-4e2a-845c-c4d040b0c875,WARNING,WARNING,False,False,False,False
0802ced5-33a3-405e-8336-b65ebc5cb07c,3eb6e6e0-8a57-49d6-b7c9-f39d5834e682,PASS,PASS,False,False,False,False
0802ced5-33a3-405e-8336-b65ebc5cb07c,7d999a68-0215-4e45-8e6c-879c6ca2b771,PASS,PASS,False,False,False,False
dd4da095-4a99-4bf3-9727-f735077dba66,5a34d971-1cb3-4f0e-8dfe-e51e2313a668,PASS,PASS,True,False,False,False
dd4da095-4a99-4bf3-9727-f735077dba66,8f2e16c4-893b-4f8f-bfb2-94fa452710ec,PASS,PASS,False,False,False,False
e5fae088-ed96-4d9b-82f9-dfd13c259d52,071f02e7-752a-4094-af79-8dd764e9d85d,PASS,PASS,False,False,False,False
21e16736-fd59-44c7-b938-9b1333d25da8,e8f9fba4-d151-4b00-bee7-447f0f3e752c,PASS,PASS,False,False,False,False
53738f95-bd08-4d9d-9133-483fdb19e8da,31f0400a-71f5-436c-ada4-dce50627dc73,PASS,FAIL,False,True,False,True
d33baf74-263c-4b37-a0d0-b79dcb80a764,ca073754-be17-43b7-a38a-0c1e5563ff32,PASS,PASS,True,False,False,False
259927fd-7563-4b03-bc5d-17b4d0fa7a55,1bf5c05b-3654-4d5c-bac9-2b96edd12adf,PASS,PASS,True,False,False,False
259927fd-7563-4b03-bc5d-17b4d0fa7a55,1d237afc-ac2f-4bac-a163-a397fe09819f,PASS,WARNING,False,True,False,True
510b1a50-825d-44ce-86f6-9678f5396e02,38124fca-a0ac-4b58-8e8b-84a2357850e6,PASS,PASS,False,False,False,True
193fe7a8-4eb5-4f3e-815a-0c45864ddd77,7beb9419-113d-4e47-938c-68ab2657031e,PASS,PASS,False,False,False,False
ff4187b5-4176-4e39-8894-53a24b7cf36b,dc7e9403-19f7-409f-9240-05ee57cb7aea,PASS,PASS,False,False,False,False
ff4187b5-4176-4e39-8894-53a24b7cf36b,ebd18510-c263-4d5b-a736-a588862a6972,PASS,PASS,False,False,False,False
465c44bd-2e67-4112-977b-36e1ac7e3f8c,5a2f99aa-d3f5-469d-882e-0a16ee869746,PASS,PASS,True,False,False,False
465c44bd-2e67-4112-977b-36e1ac7e3f8c,a6f9e4d5-5f20-4a98-9118-22187f4d230b,PASS,PASS,True,False,False,False
e49d8ee7-24b9-416a-9d04-9be33b655f40,f4f45cff-c45c-413a-92ea-b6533e3e0019,PASS,PASS,False,False,False,False
ee40aece-cffd-4edb-a4b6-155f158c666a,41b9162e-df67-4321-b2e6-02ff851816c5,PASS,PASS,False,False,False,False
ee40aece-cffd-4edb-a4b6-155f158c666a,f03b61b4-6b13-479d-940f-d1608eb275cc,PASS,PASS,False,False,False,False
f8d5c8b0-b931-4151-b86c-c471e2e80e5d,8ab470cc-de5a-4d65-92bd-9a25fbe6d07d,PASS,PASS,False,False,False,False
f8d5c8b0-b931-4151-b86c-c471e2e80e5d,fe6507ed-7725-467a-9d46-1101c32df1ca,PASS,PASS,False,False,False,False
cb2ad999-a6cb-42ff-bf71-1774c57e5308,55001cb4-e10f-4657-9760-1228b590a69c,PASS,PASS,False,False,False,False
cb2ad999-a6cb-42ff-bf71-1774c57e5308,8f4fd564-7e34-4113-a6e4-ae40faa64f7a,PASS,PASS,False,False,False,False
934dd7a4-fbdc-459c-8830-04fe9033bc28,af1e9dee-8c26-4b2b-ac43-358221048797,PASS,PASS,False,False,False,False
fe1fd79f-b051-411f-a0a9-2530a02cc78d,7d1a2cb6-f482-4059-b596-53087caac8ec,PASS,PASS,False,False,False,False
fe1fd79f-b051-411f-a0a9-2530a02cc78d,bf99284f-dc34-4652-baf1-ffaa1cc7fb05,PASS,PASS,False,False,False,False
4d8c7767-981c-4347-8e5e-5d5fffe38534,749cb2b7-e57e-4453-a794-f6230e4d0226,PASS,PASS,False,False,False,False
4d8c7767-981c-4347-8e5e-5d5fffe38534,ea084e63-c0cb-4e11-8440-302de8fc76ee,PASS,PASS,False,False,False,False
1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,PASS,WARNING,False,True,False,True
1e45d992-c356-40e1-9be1-a506d944896f,76de0e1a-30aa-4713-9fe5-25ad2dff653f,WARNING,WARNING,False,True,False,False
03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,PASS,PASS,False,True,False,False
768a371d-7e88-47f8-bf21-4a6a6570dd6e,2201eb05-aebe-4bda-905e-b5cc1baf3840,PASS,FAIL,True,True,False,False
768a371d-7e88-47f8-bf21-4a6a6570dd6e,39180bcb-13e5-46f9-89e1-8ea2cba22105,WARNING,PASS,False,False,False,False
45ef6691-7b80-4a43-bd1a-85fc00851ae8,3ccb2d59-9e94-48e6-9e72-0b7b96bd3f9b,PASS,FAIL,False,True,False,True
45ef6691-7b80-4a43-bd1a-85fc00851ae8,578ca001-8cf5-4d30-b58f-1d574eaf808a,WARNING,FAIL,False,True,False,False
fc14c0d6-51cf-48ba-b326-56ed5a9420c3,cb1c4327-5f5e-4286-85ed-840c85e82792,PASS,FAIL,False,False,False,False
7416f387-b302-4ca3-8daf-03b585a1b7ec,10f59add-706e-41d0-87ed-9a55eb138a66,PASS,WARNING,False,True,False,False
7416f387-b302-4ca3-8daf-03b585a1b7ec,caf2170c-5463-46ce-8cd0-66f2e1e3376d,PASS,PASS,False,False,False,False
